Rk,Player,Nation,Pos,Squad,Age,Born,90s,Matches,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Live,Dead,FK_dup,TB,Sw,TI,CK,In,Out,Str,Off_dup,Blocks,SCA,SCA90,PassLive,PassDead,TO,Sh_dup,Fld_dup,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Tkl,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att_dup,Tkl%,Lost_dup,Blocks_dup,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd_dup,Mid 3rd_dup,Att 3rd_dup,Att Pen,Live_dup,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_dup,PrgDist_dup,PrgC,1/3_dup,CPA,Mis,Dis,Rec,PrgR
163,Sergio Escudero,es ESP,DF,Valladolid,32,1989,16.0,Matches,3,0,0,19,20,1,56,26,19,0,0,0,89,24,24,50.0,1,27,7,25.9,1.69,0.44,0.04,0.14,23.4,3,0,0,1.5,1.5,0.06,-0.5,-0.5,528,743,71.1,9041,3725,259,286,90.6,201,271,74.2,55,132,41.7,0,1.8,1.6,-1.8,16,30,16,9,40,548,189,23,0,6,147,19,5,13,0,6,23,35,2.19,20,7,0,6,2,0,0,0.00,0,0,0,0,0,0,33,21,8,4,15,17,42.9,20,26,20,59,46,0,937,61,320,371,255,16,937,7,41.2,9,52.9,363,1672,814,17,16,3,13,8,435,37
164,Alfonso Espino,uy URU,DF,Cádiz,30,1992,34.7,Matches,7,0,0,49,36,3,110,48,56,0,3,0,253,33,43,43.4,0,20,1,5.0,0.58,0.03,0.00,0.00,28.9,0,0,0,1.5,1.5,0.08,-1.5,-1.5,989,1542,64.1,17362,8062,467,571,81.8,395,582,67.9,107,294,36.4,4,4.2,3.7,-0.2,35,84,37,21,107,1206,328,40,4,15,280,8,1,5,0,8,53,70,2.02,59,6,1,11,2,2,7,0.20,5,1,1,0,0,0,87,55,20,12,48,52,50.0,48,52,41,135,99,3,1994,126,672,871,480,33,1994,25,48.1,23,44.2,820,3796,2147,53,34,7,52,23,860,129
165,Bernardo Espinosa,co COL,DF,Girona,33,1989,13.6,Matches,5,0,0,12,10,0,0,12,2,0,1,0,66,53,28,65.4,1,11,5,45.5,0.81,0.37,0.09,0.20,10.7,0,0,0,1.2,1.2,0.11,-0.2,-0.2,812,913,88.9,15137,5671,274,299,91.6,482,512,94.1,52,92,56.5,1,0.0,0.2,+1.0,1,30,0,0,36,881,30,26,0,5,2,0,0,0,0,2,2,9,0.66,6,0,0,10,0,0,2,0.15,1,0,0,1,0,0,6,2,4,0,3,4,33.3,6,17,7,18,70,2,1047,164,530,496,29,17,1047,3,75.0,1,25.0,636,3354,1885,8,3,1,4,4,720,3
166,Edu Expósito,es ESP,MF,Espanyol,25,1996,12.9,Matches,3,1,0,14,29,0,48,12,20,0,0,0,69,14,12,53.8,2,19,7,36.8,1.47,0.54,0.11,0.29,24.7,2,0,0,0.9,0.9,0.05,+1.1,+1.1,389,530,73.4,6692,2025,166,198,83.8,168,206,81.6,36,86,41.9,2,2.4,2.2,-0.4,22,45,20,4,72,479,49,21,3,5,2,13,6,3,0,2,10,45,3.49,30,5,4,0,2,1,9,0.70,8,0,1,0,0,0,34,16,15,3,13,23,56.5,10,7,7,46,20,0,689,28,124,329,242,20,689,11,47.8,7,30.4,358,1755,901,19,15,2,25,13,428,59
167,Nicolás Ezequiel Fernández,ar ARG,"MF,DF",Elche,22,2000,5.7,Matches,2,0,0,11,9,3,33,5,12,0,0,1,39,1,6,14.3,0,5,2,40.0,0.88,0.35,0.00,0.00,14.7,0,0,0,0.4,0.4,0.08,-0.4,-0.4,178,240,74.2,2850,1150,101,110,91.8,47,61,77.0,21,43,48.8,1,0.8,1.1,+0.2,13,14,16,10,29,203,37,5,1,3,23,9,3,5,0,0,13,21,3.67,18,2,0,0,0,0,2,0.35,2,0,0,0,0,0,23,10,7,6,9,12,52.9,8,7,7,28,2,1,314,7,61,123,134,13,314,3,25.0,7,58.3,195,1221,690,21,10,4,10,11,195,53
168,Abde Ezzalzouli,ma MAR,"FW,MF",Osasuna,20,2001,16.7,Matches,4,2,1,27,34,2,76,4,19,0,0,0,71,3,17,15.0,4,40,16,40.0,2.39,0.96,0.10,0.25,19.1,2,0,0,2.7,2.7,0.07,+1.3,+1.3,365,549,66.5,5242,1286,222,268,82.8,107,164,65.2,24,51,47.1,2,1.9,3.8,+0.1,12,13,24,9,44,516,26,3,3,5,16,7,1,2,0,7,33,58,3.47,27,5,18,0,3,1,4,0.24,4,0,0,0,0,0,29,13,12,4,13,117,56.5,10,20,20,33,6,0,813,4,73,287,473,66,813,59,50.4,42,35.9,555,4651,2531,93,60,45,64,38,606,136
169,Radamel Falcao,co COL,"FW,MF",Rayo Vallecano,36,1986,6.8,Matches,4,0,0,16,14,12,0,2,4,0,0,0,19,23,26,46.9,2,20,4,20.0,2.92,0.58,0.05,0.25,16.2,0,1,1,2.9,2.1,0.10,-0.9,-1.1,123,167,73.7,1625,211,81,100,81.0,34,40,85.0,4,7,57.1,0,0.1,0.2,-0.1,3,7,1,0,14,157,9,0,0,1,0,1,0,0,0,1,5,10,1.46,7,0,1,1,1,0,0,0.00,0,0,0,0,0,0,4,1,3,0,1,16,12.5,7,5,4,6,10,0,271,12,21,106,146,38,270,2,12.5,13,81.3,150,549,122,2,5,2,29,9,204,53
170,Fali,es ESP,"DF,MF",Cádiz,28,1993,19.0,Matches,6,0,0,16,18,1,2,13,19,0,0,0,95,26,26,50.0,0,9,0,0.0,0.47,0.00,0.00,,16.6,0,0,0,0.6,0.6,0.07,-0.6,-0.6,455,593,76.7,10475,4321,117,133,88.0,239,281,85.1,97,165,58.8,0,0.2,0.2,-0.2,4,49,4,0,56,567,25,25,2,13,0,0,0,0,0,1,4,11,0.58,9,1,0,15,1,0,1,0.05,1,0,0,0,0,0,27,19,8,0,18,5,62.1,11,24,9,40,70,1,766,109,380,351,39,15,766,2,40.0,2,40.0,392,2170,1337,9,3,0,8,1,408,10
171,Mamadou Fall,sn SEN,DF,Villarreal,19,2002,0.3,Matches,0,0,0,1,0,0,1,0,0,0,0,0,4,0,0,,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,13,16,81.3,254,64,3,3,100.0,8,9,88.9,2,3,66.7,0,0.0,0.0,0.0,0,0,1,1,1,11,5,0,0,1,5,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,1,,0,1,1,0,1,0,22,2,8,10,4,0,22,0,0.0,1,100.0,10,39,16,0,0,0,1,0,8,0
172,Ansu Fati,es ESP,FW,Barcelona,19,2002,15.5,Matches,3,0,0,18,13,10,9,5,9,0,0,0,65,7,14,33.3,7,61,18,29.5,3.94,1.16,0.11,0.39,15.0,3,0,0,9.1,9.1,0.16,-2.1,-2.1,509,609,83.6,6451,1024,359,398,90.2,114,136,83.8,18,23,78.3,3,1.7,2.3,+1.3,16,23,19,1,48,590,14,3,1,3,3,5,1,0,0,5,21,51,3.30,36,1,8,0,0,1,8,0.52,5,0,1,2,0,0,16,8,4,4,5,47,27.8,13,19,19,21,6,0,806,10,64,278,470,128,806,23,48.9,21,44.7,557,2983,1399,47,28,31,35,30,640,178
173,Zouhair Feddal,ma MAR,DF,Valladolid,33,1989,4.2,Matches,1,0,0,4,2,0,1,5,2,0,1,0,19,6,7,46.2,0,1,0,0.0,0.24,0.00,0.00,,3.5,0,0,0,0.2,0.2,0.20,-0.2,-0.2,159,201,79.1,3405,1439,44,49,89.8,83,96,86.5,26,48,54.2,0,0.1,0.0,-0.1,2,6,1,0,5,187,13,11,0,5,0,0,0,0,0,1,1,4,0.96,3,0,0,9,0,1,0,0.00,0,0,0,0,0,0,4,1,3,0,3,0,75.0,1,9,0,9,27,0,249,48,162,85,3,2,249,0,,0,,124,595,278,0,0,0,0,1,147,0
174,Nabil Fekir,fr FRA,MF,Betis,29,1993,10.7,Matches,4,1,0,21,39,7,48,1,5,1,0,0,31,8,11,42.1,2,24,6,25.0,2.25,0.56,0.04,0.17,21.5,9,1,1,2.4,1.6,0.07,-0.4,-0.6,378,484,78.1,4746,1367,226,258,87.6,90,107,84.1,18,55,32.7,2,2.7,2.4,-0.7,23,34,14,1,41,416,66,27,2,3,4,33,13,16,0,2,7,56,5.24,31,10,4,2,9,0,5,0.47,2,0,1,0,2,0,11,3,3,5,2,44,22.2,7,6,4,12,0,0,607,2,37,254,321,43,606,17,38.6,19,43.2,406,2332,1072,42,27,13,34,22,489,76
175,Felipe,br BRA,DF,Atlético Madrid,33,1989,2.2,Matches,0,0,0,4,3,0,0,0,2,0,0,0,16,6,6,50.0,0,1,0,0.0,0.46,0.00,0.00,,10.6,0,0,0,0.0,0.0,0.03,0.0,0.0,121,132,91.7,2265,847,44,45,97.8,66,72,91.7,10,12,83.3,0,0.0,0.0,0.0,1,15,0,0,20,128,3,2,0,0,1,0,0,0,0,1,1,1,0.46,1,0,0,2,0,0,0,0.00,0,0,0,0,0,0,3,1,2,0,2,2,50.0,2,2,0,3,7,0,149,9,56,90,5,2,149,1,50.0,1,50.0,102,581,332,2,0,0,0,0,98,1
176,Luiz Felipe,it ITA,DF,Betis,25,1997,19.6,Matches,3,3,0,10,10,0,2,28,23,0,0,0,80,31,36,46.3,0,3,1,33.3,0.15,0.05,0.00,0.00,11.2,0,0,0,0.2,0.2,0.06,-0.2,-0.2,753,884,85.2,13198,5133,306,336,91.1,356,397,89.7,69,111,62.2,0,0.3,0.3,-0.3,3,33,1,1,42,843,39,36,0,9,3,0,0,0,0,2,11,7,0.36,6,0,0,24,0,0,1,0.05,1,0,0,0,0,0,34,23,11,0,18,9,52.9,16,43,19,62,106,0,1130,182,601,507,23,7,1130,5,55.6,4,44.4,586,2625,1212,1,1,0,9,0,664,0
177,João Félix,pt POR,"FW,MF",Atlético Madrid,22,1999,7.2,Matches,5,0,0,16,23,3,8,3,7,0,0,0,18,7,8,46.7,4,26,12,46.2,3.60,1.66,0.15,0.33,18.9,1,0,0,2.6,2.6,0.10,+1.4,+1.4,171,228,75.0,2307,680,98,113,86.7,42,60,70.0,11,29,37.9,3,1.4,1.0,+1.6,10,14,10,1,27,209,18,6,7,2,3,4,3,0,0,1,5,29,4.02,22,0,3,0,0,1,5,0.69,4,0,0,1,0,0,10,2,3,5,1,24,16.7,5,1,1,13,2,0,322,3,23,158,142,21,322,6,25.0,14,58.3,211,1078,554,17,16,2,20,12,260,42
178,Kiko Femenía,es ESP,DF,Villarreal,31,1991,12.6,Matches,0,0,0,6,8,0,31,20,9,0,0,0,61,9,6,60.0,0,2,0,0.0,0.16,0.00,0.00,,23.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,667,778,85.7,10318,2945,344,371,92.7,273,308,88.6,32,62,51.6,0,0.7,0.4,-0.7,9,49,10,4,66,661,114,16,0,1,97,1,0,0,0,3,14,24,1.90,23,0,0,6,1,0,0,0.00,0,0,0,0,0,0,18,14,3,1,13,13,72.2,5,15,9,38,22,0,877,41,299,377,211,8,877,6,46.2,4,30.8,508,2763,1461,36,27,1,8,9,570,47
179,Aitor Fernández,es ESP,GK,Osasuna,31,1991,21.0,Matches,1,0,0,0,0,0,0,2,1,0,0,0,27,3,1,75.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,518,793,65.3,18920,16063,44,45,97.8,205,212,96.7,269,531,50.7,0,0.0,0.1,0.0,0,33,0,0,1,528,261,87,0,2,0,0,0,0,0,4,0,4,0.19,2,2,0,0,0,0,1,0.05,1,0,0,0,0,0,1,1,0,0,0,0,0.0,1,0,0,3,17,0,846,701,835,11,0,0,846,0,,0,,443,2217,1515,0,0,0,1,0,335,0
180,Álex Fernández,es ESP,"MF,FW",Cádiz,29,1992,17.5,Matches,0,0,0,7,14,0,37,8,7,0,0,0,77,12,30,28.6,3,16,8,50.0,0.91,0.46,0.13,0.25,12.9,0,1,1,2.7,1.9,0.12,+0.3,+0.1,602,720,83.6,10263,3036,305,329,92.7,207,237,87.3,74,120,61.7,0,1.6,1.9,-1.6,17,57,6,2,69,656,63,34,2,10,1,21,8,6,0,1,7,39,2.23,27,10,1,1,1,0,1,0.06,1,0,0,0,0,0,13,6,4,3,4,11,28.6,10,14,13,21,19,0,850,38,174,482,198,25,849,5,45.5,4,36.4,482,2226,983,19,21,3,18,24,583,26
181,Álvaro Fernández,es ESP,GK,Espanyol,24,1998,11.0,Matches,1,0,0,0,2,0,0,0,0,0,0,0,15,2,1,66.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,231,358,64.5,8998,7511,19,19,100.0,83,85,97.6,129,252,51.2,0,0.2,0.1,-0.2,1,16,0,0,0,203,153,50,0,2,0,0,0,0,0,2,0,1,0.09,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,7,2,382,296,375,7,0,0,382,0,,0,,174,1053,714,0,0,0,0,1,124,0
182,Carlos Fernández,es ESP,FW,Real Sociedad,26,1996,7.0,Matches,6,0,0,17,15,9,0,1,4,0,0,0,35,25,23,52.1,1,21,5,23.8,3.00,0.71,0.05,0.20,13.1,0,0,0,2.4,2.4,0.11,-1.4,-1.4,96,148,64.9,1274,273,51,78,65.4,35,48,72.9,0,3,0.0,0,0.6,0.3,-0.6,7,4,4,0,13,143,5,0,1,0,1,0,0,0,0,0,1,16,2.27,12,0,1,0,2,0,1,0.14,1,0,0,0,0,0,6,1,3,2,1,20,6.7,14,1,1,7,4,0,231,5,25,92,120,42,231,13,65.0,5,25.0,141,798,284,9,8,4,19,12,181,54
183,Federico Fernández,ar ARG,DF,Elche,33,1989,1.0,Matches,0,0,0,0,0,0,0,2,1,0,0,0,3,1,2,33.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,8,14,57.1,204,130,1,2,50.0,5,8,62.5,2,4,50.0,0,0.0,0.0,0.0,0,0,0,0,0,13,1,1,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,0,0,1,0,100.0,0,0,0,3,12,0,30,11,24,5,1,0,30,0,,0,,5,11,6,0,0,0,1,0,2,0
184,Joaquín Fernández,es ESP,DF,Valladolid,26,1996,24.0,Matches,4,0,0,16,11,3,1,27,28,0,1,1,93,52,29,64.2,1,10,1,10.0,0.42,0.04,0.10,1.00,13.5,0,0,0,0.5,0.5,0.05,+0.5,+0.5,820,994,82.5,16781,6545,249,270,92.2,445,502,88.6,110,185,59.5,0,0.1,0.2,-0.1,2,53,4,0,42,943,46,31,0,14,8,0,0,0,0,5,9,14,0.58,12,0,0,22,0,1,0,0.00,0,0,0,0,0,0,35,20,11,4,19,2,63.3,11,31,9,62,98,1,1228,167,672,517,41,17,1228,1,50.0,1,50.0,672,3137,1642,6,7,1,9,1,759,3
185,Valery Fernández,es ESP,"MF,DF",Girona,22,1999,10.7,Matches,1,0,0,6,16,4,23,10,6,1,1,0,49,10,5,66.7,0,7,0,0.0,0.65,0.00,0.00,,16.6,0,0,0,0.7,0.7,0.11,-0.7,-0.7,295,356,82.9,4143,830,187,206,90.8,75,95,78.9,20,24,83.3,2,1.2,0.7,+0.8,18,12,8,2,20,323,33,3,0,0,27,2,0,0,0,0,11,29,2.70,24,1,1,1,3,0,4,0.37,3,0,0,0,1,0,12,4,6,2,5,27,55.6,4,8,7,22,9,1,461,20,86,179,199,28,461,13,48.1,10,37.0,274,1617,637,18,7,9,18,10,305,84
186,Fernando,es ESP,GK,Almería,32,1990,36.5,Matches,3,0,0,0,6,0,0,1,0,0,0,0,35,2,1,66.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,919,1313,70.0,27494,20366,132,133,99.2,440,448,98.2,342,721,47.4,0,0.0,0.0,0.0,0,16,0,0,0,836,472,131,0,2,0,0,0,0,0,5,1,4,0.11,1,3,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2,2,2,1,20,3,1409,1270,1403,6,0,0,1409,1,100.0,0,0.0,704,3797,2346,0,0,0,0,0,535,0
187,Fernando,br BRA,"MF,DF",Sevilla,35,1987,17.5,Matches,3,1,0,17,9,0,2,24,23,0,0,1,99,20,13,60.6,0,6,0,0.0,0.34,0.00,0.00,,24.7,0,0,0,0.2,0.2,0.04,-0.2,-0.2,768,873,88.0,13835,3514,330,365,90.4,352,376,93.6,73,102,71.6,1,0.7,0.4,+0.3,9,52,3,0,67,836,31,25,0,21,3,0,0,0,0,6,6,20,1.14,18,0,0,10,0,2,1,0.06,1,0,0,0,0,0,34,14,17,3,18,5,60.0,12,21,11,58,29,0,1025,83,369,532,131,5,1025,3,60.0,1,20.0,584,2441,1049,6,17,0,13,12,656,13
188,Fidel,es ESP,"MF,FW",Elche,32,1989,19.0,Matches,5,0,0,10,19,9,57,5,10,0,0,0,101,3,9,25.0,3,13,2,15.4,0.68,0.11,0.15,1.00,15.6,0,1,1,2.3,1.5,0.11,+0.7,+0.5,631,897,70.3,10113,3511,364,429,84.8,173,238,72.7,64,132,48.5,2,2.3,2.5,-0.3,28,89,15,1,139,842,46,9,7,14,6,31,14,10,0,9,35,66,3.46,46,11,4,0,4,0,4,0.21,4,0,0,0,0,0,15,8,5,2,4,76,10.5,34,9,9,20,8,0,1078,18,178,556,364,43,1077,32,42.1,35,46.1,746,3978,2228,53,37,7,41,24,822,90
189,Dimitri Foulquier,fr FRA,DF,Valencia,29,1993,19.3,Matches,4,0,0,28,14,1,86,14,19,0,0,0,111,18,19,48.6,0,3,0,0.0,0.16,0.00,0.00,,13.3,0,0,0,0.2,0.2,0.05,-0.2,-0.2,663,932,71.1,11039,4516,338,381,88.7,261,361,72.3,51,120,42.5,2,1.7,2.0,+0.3,12,61,21,14,70,712,217,22,0,2,194,1,0,0,0,3,37,29,1.50,25,1,0,3,0,1,2,0.10,2,0,0,0,0,0,31,17,8,6,20,42,71.4,8,19,16,45,40,0,1116,59,306,491,332,20,1116,19,45.2,22,52.4,557,3479,2048,51,34,7,33,9,591,84
190,Juan Foyth,ar ARG,DF,Villarreal,24,1998,21.8,Matches,6,0,0,40,9,0,10,20,48,0,1,0,125,36,22,62.1,1,14,4,28.6,0.64,0.18,0.07,0.25,13.7,0,0,0,1.1,1.1,0.08,-0.1,-0.1,1116,1276,87.5,18588,7017,571,619,92.2,438,480,91.3,91,132,68.9,0,1.6,1.4,-1.6,13,90,13,3,100,1058,211,41,4,14,170,0,0,0,0,7,13,29,1.33,28,1,0,11,0,0,2,0.09,2,0,0,0,0,0,73,49,22,2,41,48,71.9,16,32,21,93,68,0,1545,109,516,783,264,21,1545,27,56.3,18,37.5,778,4537,2657,47,36,1,21,15,895,18
191,Iván Fresneda,es ESP,DF,Valladolid,17,2004,19.4,Matches,3,0,0,13,25,0,59,15,34,0,0,0,103,8,18,30.8,0,4,0,0.0,0.21,0.00,0.00,,17.8,0,0,0,0.6,0.6,0.15,-0.6,-0.6,710,922,77.0,11295,3707,366,413,88.6,264,336,78.6,56,108,51.9,0,1.5,1.2,-1.5,18,55,16,11,62,729,190,19,1,0,171,0,0,0,0,3,30,39,1.98,33,4,0,8,1,1,3,0.15,1,1,0,0,1,0,48,31,13,4,29,42,61.7,18,32,24,63,60,0,1163,87,390,497,284,16,1163,15,35.7,19,45.2,563,3218,1672,48,26,7,22,18,625,101
192,Javi Galán,es ESP,DF,Celta Vigo,27,1994,35.1,Matches,6,0,0,50,73,8,162,41,72,0,1,0,211,33,24,57.9,0,13,1,7.7,0.37,0.03,0.00,0.00,22.4,0,0,0,0.6,0.6,0.05,-0.6,-0.6,1577,2039,77.3,26915,8515,750,845,88.8,655,791,82.8,143,293,48.8,3,4.1,4.2,-1.1,52,76,56,28,125,1600,427,56,2,19,344,27,15,7,0,12,47,93,2.65,70,14,4,5,2,2,4,0.11,3,0,0,0,0,1,104,60,40,4,48,154,49.0,50,54,49,145,63,1,2506,87,712,1045,788,35,2506,72,46.8,61,39.6,1445,9172,5506,141,104,19,64,41,1492,244
193,Iñigo Ruiz de Galarreta,es ESP,MF,Mallorca,28,1993,27.2,Matches,12,0,0,60,46,0,54,30,38,0,1,0,195,20,24,45.5,0,10,2,20.0,0.37,0.07,0.00,0.00,25.3,0,0,0,0.3,0.3,0.03,-0.3,-0.3,1016,1243,81.7,17935,4838,468,529,88.5,408,464,87.9,106,173,61.3,1,1.4,1.8,-0.4,20,104,14,0,127,1178,58,35,5,18,1,22,3,13,0,7,20,46,1.69,33,9,1,9,3,0,5,0.18,2,2,1,0,0,0,54,27,23,4,20,39,38.5,32,26,17,84,19,0,1446,32,330,885,247,5,1446,19,48.7,13,33.3,786,3212,1294,20,13,0,16,15,911,21
194,Aleix García,es ESP,MF,Girona,25,1997,26.0,Matches,1,0,0,14,29,1,179,31,20,0,0,0,132,13,6,68.4,1,32,14,43.8,1.23,0.54,0.03,0.07,23.2,4,0,0,1.8,1.8,0.06,-0.8,-0.8,1370,1657,82.7,24515,7738,661,710,93.1,471,536,87.9,182,303,60.1,5,6.2,6.0,-1.2,64,154,23,10,156,1441,203,101,3,43,13,88,35,42,1,13,22,125,4.82,69,47,3,8,0,3,16,0.62,10,3,1,0,0,2,37,9,18,10,15,26,45.5,18,24,16,68,35,1,1867,68,386,1003,490,23,1867,13,50.0,9,34.6,1041,4868,2266,41,35,7,19,12,1302,76
195,Álvaro García,es ESP,"FW,MF",Rayo Vallecano,29,1992,31.9,Matches,7,0,0,36,32,12,159,34,28,2,0,0,184,12,8,60.0,5,52,21,40.4,1.63,0.66,0.10,0.24,17.7,0,0,0,3.6,3.6,0.07,+1.4,+1.4,664,1036,64.1,10196,3009,383,473,81.0,214,337,63.5,46,128,35.9,5,5.7,4.9,-0.7,48,28,41,27,71,968,61,4,1,4,53,4,2,0,0,7,49,95,2.98,70,2,6,4,7,4,14,0.44,9,0,2,0,3,0,49,21,13,15,11,52,33.3,22,41,37,83,24,1,1347,30,208,346,809,118,1347,21,40.4,25,48.1,785,4400,2237,116,28,45,52,17,834,293
196,Borja García,es ESP,"MF,FW",Girona,31,1990,7.5,Matches,1,0,0,4,20,3,17,5,4,0,0,0,33,6,7,46.2,1,8,3,37.5,1.06,0.40,0.13,0.33,20.9,0,0,0,0.7,0.7,0.09,+0.3,+0.3,217,281,77.2,3113,857,126,140,90.0,72,91,79.1,10,28,35.7,0,0.6,0.3,-0.6,5,25,7,0,39,270,10,3,3,0,0,6,6,0,0,1,7,17,2.26,12,1,2,1,1,0,2,0.27,2,0,0,0,0,0,10,7,2,1,2,14,22.2,7,3,2,15,6,1,348,8,70,186,92,10,348,6,42.9,5,35.7,227,1030,394,7,9,0,6,11,253,32
197,Carlos García,es ESP,DF,Cádiz,22,2000,0.3,Matches,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,20,24,83.3,497,122,2,5,40.0,14,15,93.3,4,4,100.0,1,0.1,0.0,+0.9,1,0,0,0,2,23,1,1,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,2,0,28,2,12,15,1,1,28,1,100.0,0,0.0,15,50,27,0,0,0,0,0,17,0
198,Dani García,es ESP,MF,Athletic Club,32,1990,16.5,Matches,6,0,0,34,14,0,5,19,27,0,0,0,97,21,17,55.3,0,9,0,0.0,0.55,0.00,0.00,,18.2,0,0,0,1.4,1.4,0.16,-1.4,-1.4,571,720,79.3,9716,2877,274,319,85.9,232,275,84.4,54,99,54.5,2,0.7,0.7,+1.3,10,71,7,2,73,688,29,28,3,7,0,0,0,0,0,3,8,23,1.39,20,0,0,6,1,2,4,0.24,4,0,0,0,0,0,46,17,25,4,29,2,61.7,18,21,15,65,21,1,868,43,183,560,130,5,868,2,100.0,0,0.0,411,1289,514,6,6,0,6,4,497,8
199,David García,es ESP,DF,Osasuna,28,1994,29.8,Matches,8,1,0,54,15,0,2,45,20,0,1,0,162,84,36,70.0,2,15,3,20.0,0.50,0.10,0.13,0.67,10.2,0,0,0,0.7,0.7,0.05,+1.3,+1.3,1152,1424,80.9,23635,9514,380,429,88.6,586,669,87.6,175,302,57.9,0,0.4,0.6,-0.4,5,117,6,0,105,1385,38,36,1,14,2,0,0,0,0,1,8,19,0.64,19,0,0,13,0,0,2,0.07,2,0,0,0,0,0,34,22,12,0,19,4,86.4,3,28,15,79,151,0,1742,198,830,862,53,22,1742,4,100.0,0,0.0,908,4507,2507,16,8,1,8,2,1019,4
200,Eric García,es ESP,"DF,MF",Barcelona,21,2001,15.7,Matches,3,0,0,18,8,0,0,19,16,0,2,0,90,23,15,60.5,1,7,1,14.3,0.44,0.06,0.14,1.00,12.9,0,0,0,1.6,1.6,0.22,-0.6,-0.6,1142,1257,90.9,21550,7275,429,460,93.3,578,612,94.4,122,158,77.2,0,0.2,0.6,-0.2,1,130,2,0,105,1205,50,33,2,13,16,0,0,0,0,2,8,10,0.63,10,0,0,10,0,0,0,0.00,0,0,0,0,0,0,24,16,5,3,9,4,45.0,11,23,13,43,36,1,1398,97,539,781,84,5,1398,2,50.0,2,50.0,918,4539,2686,24,22,0,10,2,1049,6
201,Fran Garcia,es ESP,DF,Rayo Vallecano,22,1999,37.9,Matches,1,0,0,22,26,3,156,44,54,0,2,0,229,7,20,25.9,2,30,11,36.7,0.79,0.29,0.07,0.18,27.9,0,0,0,1.2,1.2,0.04,+0.8,+0.8,1626,2071,78.5,26531,8312,800,879,91.0,684,830,82.4,107,244,43.9,3,1.6,2.0,+1.4,29,139,31,26,147,1688,379,24,1,8,355,0,0,0,0,4,61,71,1.88,55,6,3,8,2,4,9,0.24,6,1,1,0,1,0,84,53,23,8,55,68,57.3,41,49,41,128,66,0,2441,102,645,1109,728,26,2441,31,45.6,30,44.1,1351,9732,6294,183,142,12,47,11,1418,167
202,Joan García,es ESP,GK,Espanyol,21,2001,1.0,Matches,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,26,30,86.7,521,425,9,9,100.0,12,12,100.0,5,9,55.6,0,0.0,0.0,0.0,0,0,0,0,0,26,4,1,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,31,23,30,1,0,0,31,0,,0,,20,85,41,0,0,0,0,0,16,0
203,Raúl García,es ESP,"FW,MF",Athletic Club,36,1986,10.7,Matches,4,0,0,14,19,8,13,6,8,0,0,0,31,40,38,51.3,2,52,14,26.9,4.84,1.30,0.04,0.14,14.6,0,0,0,5.2,5.2,0.10,-3.2,-3.2,199,318,62.6,3061,743,118,151,78.1,57,107,53.3,17,33,51.5,3,1.1,0.8,+1.9,8,24,7,0,38,306,10,2,1,3,4,0,0,0,0,2,9,33,3.07,18,0,2,1,1,2,7,0.65,5,0,1,1,0,0,12,3,4,5,5,12,33.3,10,13,12,18,9,0,446,9,32,192,224,68,446,6,50.0,5,41.7,230,940,453,12,15,2,13,8,321,62
